#2400_E	2400_I	2400_P	2400_V	2400_time	T0a_T	T0a_time	
-1.004212E-2	2.013315E-7	-4.516769E-6	-1.049691E-2	4.030232E-1	3.219690E+2	8.010459E-1	0.000000E+0
-8.404516E-3	1.059980E-7	-4.621184E-6	-1.004212E-2	5.040288E-1	3.219690E+2	1.249072E+0	0.000000E+0
-5.675331E-3	-1.436048E-6	-4.686044E-6	-8.404516E-3	6.610379E-1	3.219710E+2	1.793103E+0	0.000000E+0
7.288372E-1	5.612180E-8	-3.891571E-6	-5.675331E-3	7.550430E-1	3.219710E+2	2.249129E+0	0.000000E+0
1.977933E+0	9.999918E-6	-2.781519E-6	7.288372E-1	9.130521E-1	3.219720E+2	2.749157E+0	0.000000E+0
3.134651E+0	9.999899E-6	-1.751469E-6	1.977933E+0	1.024058E+0	3.219740E+2	3.248186E+0	0.000000E+0
4.285502E+0	9.999930E-6	-7.214173E-7	3.134651E+0	1.127064E+0	3.219750E+2	3.749215E+0	0.000000E+0
5.528187E+0	9.999928E-6	3.886416E-7	4.285502E+0	1.230070E+0	3.219770E+2	4.256243E+0	0.000000E+0
6.674802E+0	9.999922E-6	1.408688E-6	5.528187E+0	1.341077E+0	3.219760E+2	4.768273E+0	0.000000E+0
7.823619E+0	9.999912E-6	2.438739E-6	6.674802E+0	1.443082E+0	3.219780E+2	5.285302E+0	0.000000E+0
8.972407E+0	9.999924E-6	3.468789E-6	7.823619E+0	1.546088E+0	3.219790E+2	5.791331E+0	0.000000E+0
1.012435E+1	9.999915E-6	4.498844E-6	8.972407E+0	1.649094E+0	3.219810E+2	6.249357E+0	0.000000E+0
1.127584E+1	9.999918E-6	5.528895E-6	1.012435E+1	1.752100E+0	3.219810E+2	6.749386E+0	0.000000E+0
1.242704E+1	9.999928E-6	6.558947E-6	1.127584E+1	1.855106E+0	3.219830E+2	7.249414E+0	0.000000E+0
1.357929E+1	9.999931E-6	7.588992E-6	1.242704E+1	1.958112E+0	3.219830E+2	7.749443E+0	0.000000E+0
1.473352E+1	9.999908E-6	8.619043E-6	1.357929E+1	2.061118E+0	3.219850E+2	8.254472E+0	0.000000E+0
1.588801E+1	9.999928E-6	9.649094E-6	1.473352E+1	2.164124E+0	3.219860E+2	8.769502E+0	0.000000E+0
1.704081E+1	9.999930E-6	1.067915E-5	1.588801E+1	2.267129E+0	3.219870E+2	9.289531E+0	0.000000E+0
1.819389E+1	9.999920E-6	1.170920E-5	1.704081E+1	2.370135E+0	3.219870E+2	9.749557E+0	0.000000E+0
1.934992E+1	9.999917E-6	1.273925E-5	1.819389E+1	2.473141E+0	3.219890E+2	1.024959E+1	0.000000E+0
2.050240E+1	9.999919E-6	1.376930E-5	1.934992E+1	2.576148E+0	3.219900E+2	1.074961E+1	0.000000E+0
2.164709E+1	9.999909E-6	1.478935E-5	2.050240E+1	2.679153E+0	3.219910E+2	1.124864E+1	0.000000E+0
2.280529E+1	9.999900E-6	1.581940E-5	2.164709E+1	2.781159E+0	3.219930E+2	1.174867E+1	0.000000E+0
2.396751E+1	9.999925E-6	1.684945E-5	2.280529E+1	2.884165E+0	3.219940E+2	1.226170E+1	0.000000E+0
2.512532E+1	9.999925E-6	1.787950E-5	2.396751E+1	2.987171E+0	3.219960E+2	1.277573E+1	0.000000E+0
2.628814E+1	9.999926E-6	1.890955E-5	2.512532E+1	3.090177E+0	3.219970E+2	1.324776E+1	0.000000E+0
2.744638E+1	9.999926E-6	1.993960E-5	2.628814E+1	3.193182E+0	3.219980E+2	1.374779E+1	0.000000E+0
2.860461E+1	9.999912E-6	2.096965E-5	2.744638E+1	3.296188E+0	3.219980E+2	1.424882E+1	0.000000E+0
2.976538E+1	9.999909E-6	2.199970E-5	2.860461E+1	3.399194E+0	3.220000E+2	1.474884E+1	0.000000E+0
3.092811E+1	9.999919E-6	2.302975E-5	2.976538E+1	3.502200E+0	3.220010E+2	1.524887E+1	0.000000E+0
3.209154E+1	9.999921E-6	2.405980E-5	3.092811E+1	3.605206E+0	3.220020E+2	1.575090E+1	0.000000E+0
3.325514E+1	9.999922E-6	2.508985E-5	3.209154E+1	3.708212E+0	3.220030E+2	1.626593E+1	0.000000E+0
3.442245E+1	9.999927E-6	2.611990E-5	3.325514E+1	3.811218E+0	3.220050E+2	1.678096E+1	0.000000E+0
3.558529E+1	9.999927E-6	2.714996E-5	3.442245E+1	3.914224E+0	3.220060E+2	1.729499E+1	0.000000E+0
3.674861E+1	9.999918E-6	2.818001E-5	3.558529E+1	4.017230E+0	3.220070E+2	1.774902E+1	0.000000E+0
3.791331E+1	9.999917E-6	2.921006E-5	3.674861E+1	4.120235E+0	3.220070E+2	1.824904E+1	0.000000E+0
