#2400_E	2400_I	2400_P	2400_V	2400_time	T0a_T	T0a_time	
-1.026949E-2	1.081483E-7	-4.425296E-6	-8.359097E-3	3.730211E-1	3.119890E+2	7.570429E-1	0.000000E+0
-1.663757E-2	1.413500E-7	-4.527842E-6	-1.026949E-2	4.740272E-1	3.119910E+2	1.275073E+0	0.000000E+0
-9.132326E-3	-1.447598E-6	-4.621818E-6	-1.663757E-2	6.310358E-1	3.119920E+2	1.790102E+0	0.000000E+0
6.172143E-1	-3.949750E-7	-3.886997E-6	-9.132326E-3	7.330418E-1	3.119920E+2	2.247128E+0	0.000000E+0
1.616411E+0	9.999921E-6	-2.856946E-6	6.172143E-1	8.860507E-1	3.119940E+2	2.747157E+0	0.000000E+0
2.604827E+0	9.999922E-6	-1.826896E-6	1.616411E+0	9.890566E-1	3.119950E+2	3.247186E+0	0.000000E+0
3.596025E+0	9.999917E-6	-7.968445E-7	2.604827E+0	1.092062E+0	3.119960E+2	3.747214E+0	0.000000E+0
4.581117E+0	9.999938E-6	2.232032E-7	3.596025E+0	1.195068E+0	3.119970E+2	4.247243E+0	0.000000E+0
5.568444E+0	9.999925E-6	1.253254E-6	4.581117E+0	1.297074E+0	3.119980E+2	4.764272E+0	0.000000E+0
6.559589E+0	9.999921E-6	2.283305E-6	5.568444E+0	1.400080E+0	3.119990E+2	5.272301E+0	0.000000E+0
7.544091E+0	9.999923E-6	3.313356E-6	6.559589E+0	1.503086E+0	3.120010E+2	5.791331E+0	0.000000E+0
8.525692E+0	9.999908E-6	4.333407E-6	7.544091E+0	1.606091E+0	3.120020E+2	6.247357E+0	0.000000E+0
9.513793E+0	9.999925E-6	5.363458E-6	8.525692E+0	1.708097E+0	3.120030E+2	6.747386E+0	0.000000E+0
1.050127E+1	9.999933E-6	6.393510E-6	9.513793E+0	1.811103E+0	3.120040E+2	7.247415E+0	0.000000E+0
1.148994E+1	9.999949E-6	7.423563E-6	1.050127E+1	1.914109E+0	3.120060E+2	7.747443E+0	0.000000E+0
1.248200E+1	9.999930E-6	8.453615E-6	1.148994E+1	2.017115E+0	3.120070E+2	8.259472E+0	0.000000E+0
1.346925E+1	9.999938E-6	9.483668E-6	1.248200E+1	2.120121E+0	3.120070E+2	8.770502E+0	0.000000E+0
1.445881E+1	9.999942E-6	1.051372E-5	1.346925E+1	2.223127E+0	3.120090E+2	9.247529E+0	0.000000E+0
1.545207E+1	9.999894E-6	1.154377E-5	1.445881E+1	2.326133E+0	3.120100E+2	9.793560E+0	0.000000E+0
1.644003E+1	9.999924E-6	1.257382E-5	1.545207E+1	2.429139E+0	3.120110E+2	1.024759E+1	0.000000E+0
1.742854E+1	9.999916E-6	1.360387E-5	1.644003E+1	2.532145E+0	3.120130E+2	1.074761E+1	0.000000E+0
1.842132E+1	9.999917E-6	1.463392E-5	1.742854E+1	2.635150E+0	3.120130E+2	1.124764E+1	0.000000E+0
1.941356E+1	9.999921E-6	1.566397E-5	1.842132E+1	2.738156E+0	3.120150E+2	1.175167E+1	0.000000E+0
2.040393E+1	9.999925E-6	1.669402E-5	1.941356E+1	2.841162E+0	3.120160E+2	1.224770E+1	0.000000E+0
2.139998E+1	9.999921E-6	1.772407E-5	2.040393E+1	2.944168E+0	3.120180E+2	1.276973E+1	0.000000E+0
2.239091E+1	9.999942E-6	1.875412E-5	2.139998E+1	3.047174E+0	3.120180E+2	1.327776E+1	0.000000E+0
2.338702E+1	9.999923E-6	1.978418E-5	2.239091E+1	3.150180E+0	3.120190E+2	1.375379E+1	0.000000E+0
2.446619E+1	9.999918E-6	2.090423E-5	2.338702E+1	3.253186E+0	3.120200E+2	1.424781E+1	0.000000E+0
2.545988E+1	9.999922E-6	2.193428E-5	2.446619E+1	3.365192E+0	3.120220E+2	1.474784E+1	0.000000E+0
2.644893E+1	9.999928E-6	2.296434E-5	2.545988E+1	3.468198E+0	3.120220E+2	1.524787E+1	0.000000E+0
2.744238E+1	9.999911E-6	2.399438E-5	2.644893E+1	3.571204E+0	3.120240E+2	1.574890E+1	0.000000E+0
2.843637E+1	9.999909E-6	2.502444E-5	2.744238E+1	3.674210E+0	3.120250E+2	1.626493E+1	0.000000E+0
2.943154E+1	9.999928E-6	2.605449E-5	2.843637E+1	3.777216E+0	3.120260E+2	1.677596E+1	0.000000E+0
3.042730E+1	9.999938E-6	2.708454E-5	2.943154E+1	3.880222E+0	3.120280E+2	1.725099E+1	0.000000E+0
3.141767E+1	9.999929E-6	2.811459E-5	3.042730E+1	3.983228E+0	3.120290E+2	1.774801E+1	0.000000E+0
3.240963E+1	9.999928E-6	2.914464E-5	3.141767E+1	4.086234E+0	3.120310E+2	1.824804E+1	0.000000E+0
3.340102E+1	9.999926E-6	3.017469E-5	3.240963E+1	4.189240E+0	3.120320E+2	1.875307E+1	0.000000E+0
3.439538E+1	9.999930E-6	3.120475E-5	3.340102E+1	4.292245E+0	3.120320E+2	1.926710E+1	0.000000E+0
3.538524E+1	9.999916E-6	3.223480E-5	3.439538E+1	4.395251E+0	3.120340E+2	1.977813E+1	0.000000E+0
3.637248E+1	9.999923E-6	3.326485E-5	3.538524E+1	4.498257E+0	3.120350E+2	2.029016E+1	0.000000E+0
3.736444E+1	9.999906E-6	3.429490E-5	3.637248E+1	4.601263E+0	3.120360E+2	2.074719E+1	0.000000E+0
3.835088E+1	9.999904E-6	3.532495E-5	3.736444E+1	4.704269E+0	3.120370E+2	2.128022E+1	0.000000E+0
3.933749E+1	9.999919E-6	3.635500E-5	3.835088E+1	4.807275E+0	3.120390E+2	2.178725E+1	0.000000E+0
4.032519E+1	9.999930E-6	3.738505E-5	3.933749E+1	4.910281E+0	3.120400E+2	2.224727E+1	0.000000E+0
4.131329E+1	9.999917E-6	3.841510E-5	4.032519E+1	5.013287E+0	3.120420E+2	2.274730E+1	0.000000E+0
4.229535E+1	9.999924E-6	3.944515E-5	4.131329E+1	5.116292E+0	3.120420E+2	2.324733E+1	0.000000E+0
4.327670E+1	9.999932E-6	4.047520E-5	4.229535E+1	5.219298E+0	3.120440E+2	2.374736E+1	0.000000E+0
4.425966E+1	9.999925E-6	4.150525E-5	4.327670E+1	5.322304E+0	3.120440E+2	2.425239E+1	0.000000E+0
4.523880E+1	9.999904E-6	4.253530E-5	4.425966E+1	5.425310E+0	3.120460E+2	2.476642E+1	0.000000E+0
4.621571E+1	9.999918E-6	4.356535E-5	4.523880E+1	5.528316E+0	3.120470E+2	2.528245E+1	0.000000E+0
4.719075E+1	9.999921E-6	4.459540E-5	4.621571E+1	5.631322E+0	3.120480E+2	2.575647E+1	0.000000E+0
4.816515E+1	9.999923E-6	4.562545E-5	4.719075E+1	5.734328E+0	3.120490E+2	2.624750E+1	0.000000E+0
4.913686E+1	9.999910E-6	4.665550E-5	4.816515E+1	5.837334E+0	3.120500E+2	2.674753E+1	0.000000E+0
5.010894E+1	9.999933E-6	4.768555E-5	4.913686E+1	5.940340E+0	3.120520E+2	2.724756E+1	0.000000E+0
5.107430E+1	9.999942E-6	4.871561E-5	5.010894E+1	6.043345E+0	3.120530E+2	2.774759E+1	0.000000E+0
5.204362E+1	9.999925E-6	4.974566E-5	5.107430E+1	6.146351E+0	3.120540E+2	2.824962E+1	0.000000E+0
