#2400_E	2400_I	2400_P	2400_V	2400_time	T0a_T	T0a_time	
-1.022400E-2	1.157826E-7	-3.919777E-6	-9.905592E-3	3.770218E-1	3.270230E+2	7.480431E-1	0.000000E+0
-7.585809E-3	9.723558E-8	-4.004976E-6	-1.022400E-2	4.780273E-1	3.270250E+2	1.248072E+0	0.000000E+0
-6.721608E-3	-1.182520E-6	-4.047180E-6	-7.585809E-3	6.350365E-1	3.270250E+2	1.747100E+0	0.000000E+0
7.883800E-1	2.940690E-7	-3.239054E-6	-6.721608E-3	7.300420E-1	3.270260E+2	2.258129E+0	0.000000E+0
2.027243E+0	9.999937E-6	-2.209003E-6	7.883800E-1	8.870511E-1	3.270290E+2	2.772159E+0	0.000000E+0
3.263512E+0	9.999918E-6	-1.178957E-6	2.027243E+0	9.900570E-1	3.270290E+2	3.295188E+0	0.000000E+0
4.494238E+0	9.999912E-6	-1.489068E-7	3.263512E+0	1.093062E+0	3.270290E+2	3.748215E+0	0.000000E+0
5.722592E+0	9.999921E-6	8.711449E-7	4.494238E+0	1.196068E+0	3.270310E+2	4.248243E+0	0.000000E+0
6.953041E+0	9.999925E-6	1.901196E-6	5.722592E+0	1.298074E+0	3.270320E+2	4.748272E+0	0.000000E+0
8.183444E+0	9.999930E-6	2.931248E-6	6.953041E+0	1.401080E+0	3.270330E+2	5.248300E+0	0.000000E+0
9.418760E+0	9.999924E-6	3.961299E-6	8.183444E+0	1.504086E+0	3.270340E+2	5.748329E+0	0.000000E+0
1.065681E+1	9.999925E-6	4.991350E-6	9.418760E+0	1.607092E+0	3.270350E+2	6.264359E+0	0.000000E+0
1.188762E+1	9.999926E-6	6.021401E-6	1.065681E+1	1.710098E+0	3.270360E+2	6.777388E+0	0.000000E+0
1.311943E+1	9.999921E-6	7.051451E-6	1.188762E+1	1.813104E+0	3.270380E+2	7.298418E+0	0.000000E+0
1.435320E+1	9.999907E-6	8.081501E-6	1.311943E+1	1.916110E+0	3.270380E+2	7.748443E+0	0.000000E+0
1.558547E+1	9.999912E-6	9.111551E-6	1.435320E+1	2.019115E+0	3.270400E+2	8.248472E+0	0.000000E+0
1.682852E+1	9.999917E-6	1.014160E-5	1.558547E+1	2.122121E+0	3.270410E+2	8.748500E+0	0.000000E+0
1.806139E+1	9.999915E-6	1.117165E-5	1.682852E+1	2.225127E+0	3.270420E+2	9.248529E+0	0.000000E+0
1.929656E+1	9.999929E-6	1.220170E-5	1.806139E+1	2.328133E+0	3.270430E+2	9.748558E+0	0.000000E+0
2.053220E+1	9.999927E-6	1.323176E-5	1.929656E+1	2.431139E+0	3.270450E+2	1.026059E+1	0.000000E+0
2.177423E+1	9.999959E-6	1.426182E-5	2.053220E+1	2.534145E+0	3.270450E+2	1.077462E+1	0.000000E+0
2.301045E+1	9.999945E-6	1.529187E-5	2.177423E+1	2.637151E+0	3.270460E+2	1.128765E+1	0.000000E+0
2.425586E+1	9.999906E-6	1.632191E-5	2.301045E+1	2.740157E+0	3.270470E+2	1.174767E+1	0.000000E+0
2.549541E+1	9.999925E-6	1.735196E-5	2.425586E+1	2.843163E+0	3.270500E+2	1.224670E+1	0.000000E+0
